img/tail3.png,0,0,248,405,0,0,0.0,12.0,0.25,0.0,1.05
img/tail3.png,0,0,325,246,0,0,0.0,87.91208791208797,0.1364999999999999,0.0,1.05
img/tail3.png,0,0,94,332,0,0,0.0,100.00000000000009,0.1199999999999999,0.0,1.05
img/tail3.png,0,0,61,246,0,0,0.0,150.00000000000014,0.07999999999999992,0.0,1.05
img/tail3.png,0,0,425,285,0,0,360.0,109.09090909090918,0.1099999999999999,0.0,1.05
img/tail3.png,0,0,369,152,0,0,0.0,133.33333333333346,0.08999999999999991,0.0,1.05
img/tail3.png,0,0,228,207,0,0,0.0,142.857142857143,0.08399999999999991,0.0,1.05
img/tail3.png,0,0,252,155,0,0,0.0,272.1088435374155,0.04409999999999991,0.0,1.05
img/tail3.png,0,0,86,189,0,0,0.0,228.57142857142895,0.052499999999999915,0.0,1.05
img/tail3.png,0,0,107,150,0,0,0.0,285.71428571428635,0.04199999999999991,0.0,1.05
img/tail3.png,0,0,435,132,0,0,0.0,190.4761904761907,0.06299999999999992,0.0,1.05
img/tail3.png,0,0,451,216,0,0,0.0,217.68707482993233,0.05512499999999991,0.0,1.05
img/tail3.png,0,0,490,202,0,0,0.0,380.95238095238204,0.03149999999999991,0.0,1.05
img/tail3.png,0,0,317,126,0,0,0.0,380.95238095238204,0.03149999999999991,0.0,1.05
img/tail3.png,0,0,175,536,0,0,0.0,163.67449235333245,0.07331624999999993,0.0,1.05
img/tail3.png,0,0,117,554,0,0,0.0,240.0000000000004,0.04999999999999992,0.0,1.05
img/tail3.png,0,0,102,511,0,0,0.0,272.1088435374155,0.04409999999999991,0.0,1.05
img/tail3.png,0,0,370,476,0,0,0.0,228.57142857142895,0.052499999999999915,0.0,1.05
img/tail3.png,0,0,456,350,0,0,0.0,300.0000000000006,0.03999999999999992,0.0,1.05
img/tail3.png,0,0,375,418,0,0,0.0,362.811791383221,0.0330749999999999,0.0,1.05
img/tail3.png,0,0,776,306,0,0,0.0,100.00000000000009,0.1199999999999999,0.0,1.05
img/tail3.png,0,0,812,226,0,0,0.0,181.4058956916102,0.06614999999999992,0.0,1.05
img/tail3.png,0,0,691,267,0,0,0.0,150.00000000000014,0.07999999999999992,0.0,1.05
img/tail3.png,0,0,665,331,0,0,0.0,181.4058956916102,0.06614999999999992,0.0,1.05
img/tail3.png,0,0,717,203,0,0,0.0,171.42857142857162,0.06999999999999992,0.0,1.05
img/tail3.png,0,0,742,151,0,0,0.0,200.00000000000028,0.05999999999999992,0.0,1.05
img/tail3.png,0,0,634,244,0,0,0.0,240.0000000000004,0.04999999999999992,0.0,1.05
img/tail3.png,0,0,860,207,0,0,0.0,285.71428571428635,0.04199999999999991,0.0,1.05
img/tail3.png,0,0,703,131,0,0,0.0,300.0000000000006,0.03999999999999992,0.0,1.05
img/tail3.png,0,0,620,205,0,0,0.0,300.0000000000006,0.03999999999999992,0.0,1.05
img/tail3.png,0,0,610,180,0,0,0.0,571.428571428574,0.020999999999999908,0.0,1.05
img/tail3.png,0,0,5,224,0,0,0.0,240.0000000000004,0.04999999999999992,0.0,1.05
